Station;
1653,00;0,18
1654,00;0,18
1655,00;0,18
1656,00;0,11
1657,00;0,04
1658,00;0,04
1659,00;0,04
1660,00;0,04
1661,00;0,11
1662,00;0,22
1663,00;0,22
1664,00;0,22
1665,00;0,18
1666,00;0,22
1667,00;0,11
1668,00;0,11
1669,00;0,11
1670,00;0,11
1671,00;0,00
1672,00;0,04
1673,00;0,00
1674,00;0,00
1675,00;0,11
1676,00;0,15
1677,00;0,11
1678,00;0,18
1679,00;0,18
1680,00;0,15
1681,00;0,11
1682,00;0,11
1683,00;0,07
1684,00;0,04
1685,00;0,07
1686,00;0,07
1687,00;0,04
1688,00;0,11
1689,00;0,11
1690,00;0,07
1691,00;0,07
1692,00;0,15
1693,00;0,11
1694,00;0,15
1695,00;0,11
1696,00;0,11
1697,00;0,07
1698,00;0,00
1699,00;0,00
1700,00;0,04
1701,00;0,07
1702,00;0,15
1703,00;0,15
1704,00;0,11
1705,00;0,11
1706,00;0,15
1707,00;0,15
1708,00;0,11
1709,00;0,04
1710,00;0,11
1711,00;0,04
1712,00;-0,04
1713,00;0,07
1714,00;0,11
1715,00;0,11
1716,00;0,11
1717,00;0,18
1718,00;0,11
1719,00;0,15
1720,00;0,15
1721,00;0,07
1722,00;0,11
1723,00;0,04
1724,00;0,04
1725,00;0,00
1726,00;0,11
1727,00;0,11
1728,00;0,11
1729,00;0,11
1730,00;0,11
1731,00;0,07
1732,00;0,15
1733,00;0,11
1734,00;0,22
1735,00;0,11
1736,00;0,07
1737,00;0,00
1738,00;0,00
1739,00;0,07
1740,00;0,07
1741,00;0,11
1742,00;0,15
1743,00;0,11
1744,00;0,18
1745,00;0,15
1746,00;0,18
1747,00;0,11
1748,00;0,15
1749,00;0,11
1750,00;0,04
1751,00;0,04
1752,00;0,07
1753,00;0,15
1754,00;0,15
1755,00;0,18
1756,00;0,15
1757,00;0,15
1758,00;0,18
1759,00;0,29
1760,00;0,15
1761,00;0,15
1762,00;0,07
1763,00;0,04
1764,00;0,04
1765,00;0,04
1766,00;0,11
1767,00;0,11
1768,00;0,11
1769,00;0,15
1770,00;0,15
1771,00;0,18
1772,00;0,18
1773,00;0,15
1774,00;0,15
1775,00;0,07
1776,00;0,07
1777,00;0,04
1778,00;0,11
1779,00;0,04
1780,00;0,15
1781,00;0,18
1782,00;0,26
1783,00;0,29
1784,00;0,33
1785,00;0,29
1786,00;0,29
1787,00;0,26
1788,00;0,26
1789,00;0,15
1790,00;0,11
1791,00;0,11
1792,00;0,15
1793,00;0,15
1794,00;0,15
1795,00;0,15
1796,00;0,11
1797,00;0,15
1798,00;0,22
1799,00;0,22
1800,00;0,22
1801,00;0,22
1802,00;0,22
1803,00;0,18
1804,00;0,18
1805,00;0,18
1806,00;0,36
1807,00;0,33
1808,00;0,36
1809,00;0,33
1810,00;0,36
1811,00;0,44
1812,00;0,33
1813,00;0,29
1814,00;0,26
1815,00;0,26
1816,00;0,22
1817,00;0,29
1818,00;0,22
1819,00;0,26
1820,00;0,29
1821,00;0,36
1822,00;0,33
1823,00;0,33
1824,00;0,26
1825,00;0,26
1826,00;0,22
1827,00;0,26
1828,00;0,15
1829,00;0,15
1830,00;0,15
1831,00;0,18
1832,00;0,18
1833,00;0,22
1834,00;0,22
1835,00;0,22
1836,00;0,22
1837,00;0,29
1838,00;0,26
1839,00;0,26
1840,00;0,26
1841,00;0,22
1842,00;0,22
1843,00;0,22
1844,00;0,18
1845,00;0,29
1846,00;0,29
1847,00;0,26
1848,00;0,29
1849,00;0,26
1850,00;0,33
1851,00;0,22
1852,00;0,26
1853,00;0,22
1854,00;0,22
1855,00;0,15
1856,00;0,15
1857,00;0,11
1858,00;0,15
1859,00;0,18
1860,00;0,18
1861,00;0,18
1862,00;0,15
1863,00;0,18
1864,00;0,22
1865,00;0,11
1866,00;0,07
1867,00;0,04
1868,00;0,04
1869,00;-0,04
1870,00;0,04
1871,00;0,11
1872,00;0,04
1873,00;0,07
1874,00;0,15
1875,00;0,15
1876,00;0,15
1877,00;0,07
1878,00;0,11
1879,00;0,11
1880,00;0,04
1881,00;0,00
1882,00;0,00
1883,00;0,00
1884,00;0,04
1885,00;0,07
1886,00;0,11
1887,00;0,15
1888,00;0,15
1889,00;0,15
1890,00;0,15
1891,00;0,18
1892,00;0,11
1893,00;0,04
1894,00;0,04
1895,00;0,00
1896,00;0,07
1897,00;0,07
1898,00;0,11
1899,00;0,07
1900,00;0,15
1901,00;0,15
1902,00;0,15
1903,00;0,11
1904,00;0,15
1905,00;0,15
1906,00;0,07
1907,00;0,04
1908,00;0,00
1909,00;0,04
1910,00;0,07
1911,00;0,07
1912,00;0,11
1913,00;0,11
1914,00;0,11
1915,00;0,11
1916,00;0,15
1917,00;0,11
1918,00;0,07
1919,00;0,04
1920,00;0,04
1921,00;-0,04
1922,00;-0,04
1923,00;0,04
1924,00;0,11
1925,00;0,11
1926,00;0,18
1927,00;0,15
1928,00;0,11
1929,00;0,11
1930,00;0,15
1931,00;0,15
1932,00;0,07
1933,00;0,04
1934,00;0,00
1935,00;0,00
1936,00;0,04
1937,00;0,15
1938,00;0,11
1939,00;0,11
1940,00;0,15
1941,00;0,11
1942,00;0,15
1943,00;0,15
1944,00;0,07
1945,00;0,07
1946,00;0,04
1947,00;0,00
1948,00;0,04
1949,00;0,04
1950,00;0,04
1951,00;0,18
1952,00;0,15
1953,00;0,07
1954,00;0,15
1955,00;0,22
1956,00;0,15
1957,00;0,07
1958,00;0,15
1959,00;0,11
1960,00;0,11
1961,00;0,07
1962,00;0,04
1963,00;0,07
1964,00;0,07
1965,00;0,22
1966,00;0,15
1967,00;0,15
1968,00;0,22
1969,00;0,11
1970,00;0,11
1971,00;0,15
1972,00;0,11
1973,00;0,04
1974,00;0,11
1975,00;0,07
1976,00;0,11
1977,00;0,22
1978,00;0,11
1979,00;0,18
1980,00;0,18
1981,00;0,18
1982,00;0,18
1983,00;0,15
1984,00;0,15
1985,00;0,11
1986,00;0,04
1987,00;0,07
1988,00;0,11
1989,00;0,11
1990,00;0,15
1991,00;0,15
1992,00;0,15
1993,00;0,15
1994,00;0,22
1995,00;0,22
1996,00;0,15
1997,00;0,11
1998,00;0,15
1999,00;0,07
2000,00;0,04
2001,00;0,04
2002,00;0,15
2003,00;0,15
2004,00;0,18
2005,00;0,18
2006,00;0,15
2007,00;0,15
2008,00;0,22
2009,00;0,15
2010,00;0,15
2011,00;0,07
2012,00;0,07
2013,00;0,11
2014,00;0,07
2015,00;0,15
2016,00;0,11
2017,00;0,18
2018,00;0,18
2019,00;0,15
2020,00;0,22
2021,00;0,11
2022,00;0,22
2023,00;0,22
2024,00;0,11
2025,00;0,04
2026,00;0,04
2027,00;0,07
2028,00;0,07
2029,00;0,11
2030,00;0,11
2031,00;0,15
2032,00;0,15
2033,00;0,18
2034,00;0,18
2035,00;0,11
2036,00;0,11
2037,00;0,11
2038,00;0,07
2039,00;0,00
2040,00;0,11
2041,00;0,11
2042,00;0,11
2043,00;0,18
2044,00;0,18
2045,00;0,18
2046,00;0,22
2047,00;0,18
2048,00;0,22
2049,00;0,15
2050,00;0,04
2051,00;0,07
2052,00;0,07
2053,00;0,07
2054,00;0,07
2055,00;0,07
2056,00;0,15
2057,00;0,15
2058,00;0,11
2059,00;0,11
2060,00;0,15
2061,00;0,15
2062,00;0,07
2063,00;0,07
2064,00;0,04
2065,00;0,04
2066,00;0,00
2067,00;0,04
2068,00;0,07
2069,00;0,15
2070,00;0,18
2071,00;0,11
2072,00;0,11
2073,00;0,15
2074,00;0,11
2075,00;0,11
2076,00;0,11
2077,00;0,07
2078,00;0,04
2079,00;0,00
2080,00;0,11
2081,00;0,15
2082,00;0,15
2083,00;0,18
2084,00;0,22
2085,00;0,18
2086,00;0,18
2087,00;0,22
2088,00;0,15
2089,00;0,11
2090,00;0,11
2091,00;0,07
2092,00;0,04
2093,00;0,11
2094,00;0,22
2095,00;0,26
2096,00;0,26
2097,00;0,22
2098,00;0,26
2099,00;0,29
2100,00;0,26
2101,00;0,26
2102,00;0,18
2103,00;0,18
2104,00;0,18
2105,00;0,15
2106,00;0,15
2107,00;0,22
2108,00;0,22
2109,00;0,22
2110,00;0,22
2111,00;0,22
2112,00;0,22
2113,00;0,22
2114,00;0,22
2115,00;0,11
2116,00;0,11
2117,00;0,07
2118,00;0,11
2119,00;0,11
2120,00;0,11
2121,00;0,15
2122,00;0,15
2123,00;0,18
2124,00;0,15
2125,00;0,11
2126,00;0,22
2127,00;0,22
2128,00;0,18
2129,00;0,15
2130,00;0,15
2131,00;0,15
2132,00;0,18
2133,00;0,18
2134,00;0,18
2135,00;0,26
2136,00;0,22
2137,00;0,26
2138,00;0,33
2139,00;0,22
2140,00;0,29
2141,00;0,29
2142,00;0,29
2143,00;0,22
2144,00;0,18
2145,00;0,18
2146,00;0,18
2147,00;0,22
2148,00;0,26
2149,00;0,22
2150,00;0,29
2151,00;0,29
2152,00;0,29
2153,00;0,26
2154,00;0,18
2155,00;0,15
2156,00;0,15
2157,00;0,11
2158,00;0,15
2159,00;0,15
2160,00;0,11
2161,00;0,22
2162,00;0,15
2163,00;0,22
2164,00;0,22
2165,00;0,15
2166,00;0,22
2167,00;0,18
2168,00;0,11
2169,00;0,07
2170,00;0,04
2171,00;0,11
2172,00;0,15
2173,00;0,11
2174,00;0,15
2175,00;0,18
2176,00;0,18
2177,00;0,22
2178,00;0,22
2179,00;0,18
2180,00;0,18
2181,00;0,18
2182,00;0,07
2183,00;0,11
2184,00;0,15
2185,00;0,15
2186,00;0,15
2187,00;0,18
2188,00;0,22
2189,00;0,22
2190,00;0,33
2191,00;0,26
2192,00;0,18
2193,00;0,22
2194,00;0,22
2195,00;0,11
2196,00;0,07
2197,00;0,15
2198,00;0,15
2199,00;0,15
2200,00;0,22
2201,00;0,22
2202,00;0,22
2203,00;0,18
2204,00;0,29
2205,00;0,18
2206,00;0,15
2207,00;0,18
2208,00;0,15
2209,00;0,07
2210,00;0,11
2211,00;0,07
2212,00;0,07
2213,00;0,15
2214,00;0,29
2215,00;0,18
2216,00;0,18
2217,00;0,22
2218,00;0,22
2219,00;0,15
2220,00;0,11
2221,00;0,07
2222,00;0,04
2223,00;0,07
2224,00;0,11
2225,00;0,11
2226,00;0,18
2227,00;0,22
2228,00;0,18
2229,00;0,18
2230,00;0,22
2231,00;0,22
2232,00;0,15
2233,00;0,15
2234,00;0,07
2235,00;0,11
2236,00;0,04
2237,00;0,07
2238,00;0,15
2239,00;0,22
2240,00;0,15
2241,00;0,22
2242,00;0,22
2243,00;0,22
2244,00;0,22
2245,00;0,18
2246,00;0,15
2247,00;0,04
2248,00;0,11
2249,00;0,04
2250,00;0,04
2251,00;0,04
2252,00;0,15
2253,00;0,11
2254,00;0,15
2255,00;0,18
2256,00;0,18
2257,00;0,15
2258,00;0,11
2259,00;0,11
2260,00;0,11
2261,00;0,04
2262,00;0,00
2263,00;0,07
2264,00;0,11
2265,00;0,07
2266,00;0,11
2267,00;0,15
2268,00;0,15
2269,00;0,11
2270,00;0,11
2271,00;0,15
2272,00;0,07
2273,00;0,15
2274,00;0,04
2275,00;-0,04
2276,00;0,04
2277,00;0,07
2278,00;0,07
2279,00;0,11
2280,00;0,11
2281,00;0,18
2282,00;0,15
2283,00;0,11
2284,00;0,15
2285,00;0,11
2286,00;0,11
2287,00;0,07
2288,00;0,04
2289,00;0,00
2290,00;0,11
2291,00;0,11
2292,00;0,15
2293,00;0,18
2294,00;0,15
2295,00;0,15
2296,00;0,18
2297,00;0,11
2298,00;0,11
2299,00;0,15
2300,00;0,07
2301,00;0,00
2302,00;0,04
2303,00;0,04
2304,00;0,11
2305,00;0,11
2306,00;0,15
2307,00;0,15
2308,00;0,15
2309,00;0,11
2310,00;0,15
2311,00;0,18
2312,00;0,07
2313,00;0,07
2314,00;0,07
2315,00;0,04
2316,00;0,07
2317,00;0,07
2318,00;0,18
2319,00;0,15
2320,00;0,15
2321,00;0,15
2322,00;0,18
2323,00;0,18
2324,00;0,15
2325,00;0,15
2326,00;0,07
2327,00;0,04
2328,00;0,07
2329,00;0,11
2330,00;0,07
2331,00;0,22
2332,00;0,18
2333,00;0,18
2334,00;0,29
2335,00;0,29
2336,00;0,29
2337,00;0,22
2338,00;0,22
2339,00;0,18
2340,00;0,07
2341,00;0,15
2342,00;0,11
2343,00;0,18
2344,00;0,22
2345,00;0,18
2346,00;0,22
2347,00;0,26
2348,00;0,22
2349,00;0,22
2350,00;0,22
2351,00;0,11
2352,00;0,15
2353,00;0,07
2354,00;0,04
2355,00;0,07
2356,00;0,07
2357,00;0,11
2358,00;0,18
2359,00;0,22
2360,00;0,15
2361,00;0,18
2362,00;0,18
2363,00;0,18
2364,00;0,15
2365,00;0,11
2366,00;0,07
2367,00;-0,04
2368,00;0,04
2369,00;0,07
2370,00;0,11
2371,00;0,11
2372,00;0,15
2373,00;0,15
2374,00;0,18
2375,00;0,22
2376,00;0,18
2377,00;0,15
2378,00;0,15
2379,00;0,07
2380,00;0,07
2381,00;0,11
2382,00;0,11
2383,00;0,22
2384,00;0,22
2385,00;0,22
2386,00;0,29
2387,00;0,26
2388,00;0,29
2389,00;0,26
2390,00;0,22
2391,00;0,22
2392,00;0,18
2393,00;0,11
2394,00;0,15
2395,00;0,15
2396,00;0,15
2397,00;0,15
2398,00;0,15
2399,00;0,29
2400,00;0,22
2401,00;0,26
2402,00;0,22
2403,00;0,22
2404,00;0,15
2405,00;0,15
2406,00;0,18
2407,00;0,07
2408,00;0,07
2409,00;0,18
2410,00;0,07
2411,00;0,15
2412,00;0,22
2413,00;0,18
2414,00;0,26
2415,00;0,15
2416,00;0,11
2417,00;0,11
2418,00;0,00
2419,00;0,00
2420,00;0,04
2421,00;0,07
2422,00;0,11
2423,00;0,07
2424,00;0,11
2425,00;0,15
2426,00;0,11
2427,00;0,15
2428,00;0,11
2429,00;0,11
2430,00;0,18
2431,00;0,07
2432,00;0,04
2433,00;0,00
2434,00;0,11
2435,00;0,07
2436,00;0,15
2437,00;0,18
2438,00;0,22
2439,00;0,26
2440,00;0,26
2441,00;0,18
2442,00;0,18
2443,00;0,11
2444,00;0,11
2445,00;0,07
2446,00;0,15
2447,00;0,15
2448,00;0,15
2449,00;0,18
2450,00;0,18
2451,00;0,22
2452,00;0,29
2453,00;0,18
2454,00;0,29
2455,00;0,15
2456,00;0,15
2457,00;0,15
2458,00;0,11
2459,00;0,07
2460,00;0,11
2461,00;0,11
2462,00;0,18
2463,00;0,18
2464,00;0,22
2465,00;0,26
2466,00;0,22
2467,00;0,29
2468,00;0,18
2469,00;0,15
2470,00;0,15
2471,00;0,11
2472,00;0,11
2473,00;0,11
2474,00;0,07
2475,00;0,15
2476,00;0,18
2477,00;0,15
2478,00;0,22
2479,00;0,22
2480,00;0,18
2481,00;0,18
2482,00;0,15
2483,00;0,11
2484,00;0,15
2485,00;0,04
2486,00;0,11
2487,00;0,11
2488,00;0,07
2489,00;0,18
2490,00;0,22
2491,00;0,22
2492,00;0,26
2493,00;0,29
2494,00;0,29
2495,00;0,18
2496,00;0,15
2497,00;0,15
2498,00;0,18
2499,00;0,18
2500,00;0,22
2501,00;0,18
2502,00;0,29
2503,00;0,22
2504,00;0,26
2505,00;0,26
2506,00;0,26
2507,00;0,29
2508,00;0,29
2509,00;0,33
2510,00;0,18
2511,00;0,18
2512,00;0,26
2513,00;0,18
2514,00;0,22
2515,00;0,29
2516,00;0,26
2517,00;0,29
2518,00;0,26
2519,00;0,29
2520,00;0,29
2521,00;0,26
2522,00;0,22
2523,00;0,18
2524,00;0,11
2525,00;0,07
2526,00;0,15
2527,00;0,15
2528,00;0,18
2529,00;0,18
2530,00;0,26
2531,00;0,26
2532,00;0,26
2533,00;0,18
2534,00;0,18
2535,00;0,22
2536,00;0,15
2537,00;0,11
2538,00;0,11
2539,00;0,11
2540,00;0,18
2541,00;0,18
2542,00;0,22
2543,00;0,26
2544,00;0,26
2545,00;0,22
2546,00;0,26
2547,00;0,29
2548,00;0,22
2549,00;0,18
2550,00;0,22
2551,00;0,18
2552,00;0,18
2553,00;0,22
2554,00;0,29
2555,00;0,26
2556,00;0,29
2557,00;0,26
2558,00;0,33
2559,00;0,33
2560,00;0,29
2561,00;0,22
2562,00;0,22
2563,00;0,15
2564,00;0,15
2565,00;0,22
2566,00;0,18
2567,00;0,26
2568,00;0,22
2569,00;0,29
2570,00;0,22
2571,00;0,18
2572,00;0,18
2573,00;0,22
2574,00;0,22
2575,00;0,15
2576,00;0,11
2577,00;0,07
2578,00;0,07
2579,00;0,15
2580,00;0,15
2581,00;0,18
2582,00;0,18
2583,00;0,18
2584,00;0,22
2585,00;0,22
2586,00;0,15
2587,00;0,18
2588,00;0,11
2589,00;0,11
2590,00;0,11
2591,00;0,15
2592,00;0,11
2593,00;0,15
2594,00;0,18
2595,00;0,15
2596,00;0,15
2597,00;0,18
2598,00;0,22
2599,00;0,15
2600,00;0,07
2601,00;0,07
2602,00;0,07
2603,00;0,00
2604,00;0,07
2605,00;0,11
2606,00;0,11
2607,00;0,11
2608,00;0,11
2609,00;0,11
2610,00;0,15
2611,00;0,15
2612,00;0,15
2613,00;0,11
2614,00;0,07
2615,00;0,07
2616,00;0,00
2617,00;0,00
2618,00;0,07
2619,00;0,07
2620,00;0,11
2621,00;0,15
2622,00;0,15
2623,00;0,18
2624,00;0,15
2625,00;0,15
2626,00;0,15
2627,00;0,11
2628,00;0,04
2629,00;0,00
2630,00;0,00
2631,00;0,04
2632,00;0,07
2633,00;0,15
2634,00;0,15
2635,00;0,11
2636,00;0,11
2637,00;0,18
2638,00;0,15
2639,00;0,15
2640,00;0,11
2641,00;0,07
2642,00;0,07
2643,00;0,04
2644,00;0,07
2645,00;0,15
2646,00;0,22
2647,00;0,22
2648,00;0,18
2649,00;0,15
2650,00;0,22
2651,00;0,18
2652,00;0,15
2653,00;0,11
2654,00;0,07
2655,00;0,04
2656,00;0,04
2657,00;0,04
2658,00;0,07
2659,00;0,15
2660,00;0,15
2661,00;0,15
2662,00;0,11
2663,00;0,22
2664,00;0,15
2665,00;0,15
2666,00;0,15
2667,00;0,07
2668,00;0,07
2669,00;0,04
2670,00;0,04
2671,00;0,22
2672,00;0,22
2673,00;0,26
2674,00;0,26
2675,00;0,36
2676,00;0,26
2677,00;0,26
2678,00;0,29
2679,00;0,22
2680,00;0,18
2681,00;0,18
2682,00;0,18
2683,00;0,18
2684,00;0,22
2685,00;0,29
2686,00;0,22
2687,00;0,29
2688,00;0,33
2689,00;0,33
2690,00;0,26
2691,00;0,29
2692,00;0,18
2693,00;0,22
2694,00;0,15
2695,00;0,15
2696,00;0,15
2697,00;0,15
2698,00;0,15
2699,00;0,22
2700,00;0,22
2701,00;0,18
2702,00;0,22
2703,00;0,26
2704,00;0,18
2705,00;0,15
2706,00;0,15
2707,00;0,07
2708,00;0,11
2709,00;0,07
2710,00;0,07
2711,00;0,18
2712,00;0,15
2713,00;0,22
2714,00;0,22
2715,00;0,22
2716,00;0,22
2717,00;0,11
2718,00;0,18
2719,00;0,15
2720,00;0,07
2721,00;0,00
2722,00;0,00
2723,00;0,04
2724,00;0,11
2725,00;0,15
2726,00;0,15
2727,00;0,15
2728,00;0,11
2729,00;0,15
2730,00;0,11
2731,00;0,11
2732,00;0,07
2733,00;0,00
2734,00;0,04
2735,00;0,04
2736,00;0,07
2737,00;0,07
2738,00;0,15
2739,00;0,11
2740,00;0,18
2741,00;0,15
2742,00;0,22
2743,00;0,18
2744,00;0,11
2745,00;0,15
2746,00;0,15
2747,00;0,07
2748,00;0,07
2749,00;0,11
2750,00;0,15
2751,00;0,15
2752,00;0,22
2753,00;0,22
2754,00;0,22
2755,00;0,33
2756,00;0,22
2757,00;0,18
2758,00;0,18
2759,00;0,22
2760,00;0,11
2761,00;0,15
2762,00;0,15
2763,00;0,22
2764,00;0,18
2765,00;0,22
2766,00;0,22
2767,00;0,26
2768,00;0,26
2769,00;0,26
2770,00;0,22
2771,00;0,15
2772,00;0,15
2773,00;0,11
2774,00;0,07
2775,00;0,15
2776,00;0,15
2777,00;0,18
2778,00;0,22
2779,00;0,18
2780,00;0,22
2781,00;0,29
2782,00;0,29
2783,00;0,22
2784,00;0,18
2785,00;0,18
2786,00;0,15
2787,00;0,18
2788,00;0,11
2789,00;0,29
2790,00;0,29
2791,00;0,26
2792,00;0,33
2793,00;0,29
2794,00;0,33
2795,00;0,29
2796,00;0,33
2797,00;0,26
2798,00;0,22
2799,00;0,22
2800,00;0,29
2801,00;0,18
2802,00;0,26
2803,00;0,29
2804,00;0,29
2805,00;0,33
2806,00;0,36
2807,00;0,36
2808,00;0,36
2809,00;0,36
2810,00;0,29
2811,00;0,26
2812,00;0,22
2813,00;0,22
2814,00;0,29
2815,00;0,29
2816,00;0,40
2817,00;0,40
2818,00;0,40
2819,00;0,36
2820,00;0,40
2821,00;0,29
2822,00;0,36
2823,00;0,36
2824,00;0,26
2825,00;0,29
2826,00;0,29
2827,00;0,18
2828,00;0,29
2829,00;0,29
2830,00;0,33
2831,00;0,33
2832,00;0,29
2833,00;0,36
2834,00;0,29
2835,00;0,29
2836,00;0,22
2837,00;0,26
2838,00;0,29
2839,00;0,18
2840,00;0,22
2841,00;0,22
2842,00;0,29
2843,00;0,26
2844,00;0,22
2845,00;0,36
2846,00;0,29
2847,00;0,29
2848,00;0,29
2849,00;0,33
2850,00;0,22
2851,00;0,22
2852,00;0,22
2853,00;0,22
2854,00;0,33
2855,00;0,33
2856,00;0,40
2857,00;0,44
2858,00;0,40
2859,00;0,44
2860,00;0,51
2861,00;0,44
2862,00;0,44
2863,00;0,36
2864,00;0,40
2865,00;0,47
2866,00;0,44
2867,00;0,44
2868,00;0,51
2869,00;0,51
2870,00;0,58
2871,00;0,40
2872,00;0,58
2873,00;0,47
2874,00;0,51
2875,00;0,44
2876,00;0,36
2877,00;0,44
2878,00;0,40
2879,00;0,51
2880,00;0,51
2881,00;0,51
2882,00;0,51
2883,00;0,51
2884,00;0,73
2885,00;0,51
2886,00;0,55
2887,00;0,58
2888,00;0,47
2889,00;0,44
2890,00;0,44
2891,00;0,47
2892,00;0,44
2893,00;0,47
2894,00;0,51
2895,00;0,58
2896,00;0,58
2897,00;0,62
2898,00;0,58
2899,00;0,66
2900,00;0,51
2901,00;0,51
2902,00;0,51
2903,00;0,47
2904,00;0,58
2905,00;0,58
2906,00;0,55
2907,00;0,58
2908,00;0,55
2909,00;0,73
2910,00;0,66
2911,00;0,62
2912,00;0,62
2913,00;0,66
2914,00;0,58
2915,00;0,62
2916,00;0,62
2917,00;0,58
2918,00;0,58
2919,00;0,69
2920,00;0,69
2921,00;0,66
2922,00;0,69
2923,00;0,66
2924,00;0,73
2925,00;0,66
2926,00;0,62
2927,00;0,58
2928,00;0,55
2929,00;0,55
2930,00;0,55
2931,00;0,51
2932,00;0,77
2933,00;0,73
2934,00;0,73
2935,00;0,66
2936,00;0,80
2937,00;0,69
2938,00;0,73
2939,00;0,73
2940,00;0,69
2941,00;0,66
2942,00;0,66
2943,00;0,55
2944,00;0,69
2945,00;0,69
2946,00;0,73
2947,00;0,73
2948,00;0,77
2949,00;0,73
2950,00;0,77
2951,00;0,73
2952,00;0,66
2953,00;0,66
2954,00;0,58
2955,00;0,62
2956,00;0,58
2957,00;0,62
2958,00;0,66
2959,00;0,66
2960,00;0,66
2961,00;0,69
2962,00;0,73
2963,00;0,80
2964,00;0,69
2965,00;0,69
2966,00;0,69
2967,00;0,62
2968,00;0,62
2969,00;0,62
2970,00;0,58
2971,00;0,73
2972,00;0,73
2973,00;0,73
2974,00;0,73
2975,00;0,77
2976,00;0,77
2977,00;0,80
2978,00;0,69
2979,00;0,69
2980,00;0,73
2981,00;0,73
2982,00;0,69
2983,00;0,77
2984,00;0,77
2985,00;0,77
2986,00;0,80
2987,00;0,80
2988,00;0,87
2989,00;0,87
2990,00;0,73
2991,00;0,84
2992,00;0,84
2993,00;0,80
2994,00;0,73
2995,00;0,73
2996,00;0,73
2997,00;0,77
2998,00;0,84
2999,00;0,84
3000,00;0,87
3001,00;0,84
3002,00;0,91
3003,00;0,80
3004,00;0,98
3005,00;0,98
3006,00;0,87
3007,00;0,77
3008,00;0,84
3009,00;0,84
3010,00;0,87
3011,00;0,87
3012,00;0,84
3013,00;0,95
3014,00;0,95
3015,00;0,91
3016,00;0,91
3017,00;0,95
3018,00;0,95
3019,00;0,87
3020,00;0,84
3021,00;0,87
3022,00;0,87
3023,00;0,87
3024,00;0,87
3025,00;0,91
3026,00;0,91
3027,00;0,91
3028,00;0,87
3029,00;1,09
3030,00;0,91
3031,00;0,91
3032,00;0,98
3033,00;0,91
3034,00;0,84
3035,00;0,95
3036,00;0,95
3037,00;1,02
3038,00;1,02
3039,00;1,06
3040,00;0,98
3041,00;1,02
3042,00;1,02
3043,00;1,06
3044,00;1,06
3045,00;0,91
3046,00;0,91
3047,00;0,98
3048,00;0,95
3049,00;1,02
3050,00;0,95
3051,00;1,24
3052,00;1,24
3053,00;1,13
3054,00;1,06
3055,00;1,13
3056,00;1,02
3057,00;1,02
3058,00;0,98
3059,00;1,09
3060,00;0,95
3061,00;0,95
3062,00;1,09
3063,00;1,06
3064,00;1,17
3065,00;1,17
3066,00;1,09
3067,00;1,17
3068,00;1,13
3069,00;1,17
3070,00;1,02
3071,00;1,02
3072,00;1,09
3073,00;1,06
3074,00;0,98
3075,00;0,98
3076,00;1,17
3077,00;1,20
3078,00;1,24
3079,00;1,09
3080,00;1,20
3081,00;1,20
3082,00;1,20
3083,00;1,09
3084,00;1,09
3085,00;1,17
3086,00;1,17
3087,00;0,95
3088,00;1,13
3089,00;1,20
3090,00;1,20
3091,00;1,20
3092,00;1,24
3093,00;1,24
3094,00;1,17
3095,00;1,24
3096,00;1,24
3097,00;1,17
3098,00;1,06
3099,00;1,06
3100,00;1,17
3101,00;1,17
3102,00;1,31
3103,00;1,28
3104,00;1,28
3105,00;1,31
3106,00;1,31
3107,00;1,31
3108,00;1,28
3109,00;1,28
3110,00;1,24
3111,00;1,24
3112,00;1,06
3113,00;1,06
3114,00;1,24
3115,00;1,28
3116,00;1,28
3117,00;1,28
3118,00;1,28
3119,00;1,35
3120,00;1,24
3121,00;1,24
3122,00;1,35
3123,00;1,31
3124,00;1,38
3125,00;1,13
3126,00;1,13
3127,00;1,42
3128,00;1,31
3129,00;1,38
3130,00;1,38
3131,00;1,38
3132,00;1,35
3133,00;1,35
3134,00;1,42
3135,00;1,38
3136,00;1,42
3137,00;1,35
3138,00;1,24
3139,00;1,24
3140,00;1,24
3141,00;1,38
3142,00;1,46
3143,00;1,46
3144,00;1,28
3145,00;1,49
3146,00;1,38
3147,00;1,38
3148,00;1,46
3149,00;1,53
3150,00;1,46
3151,00;1,38
3152,00;1,38
3153,00;1,46
3154,00;1,35
3155,00;1,42
3156,00;1,46
3157,00;1,42
3158,00;1,60
3159,00;1,53
3160,00;1,53
3161,00;1,57
3162,00;1,42
3163,00;1,38
3164,00;1,46
3165,00;1,38
3166,00;1,49
3167,00;1,49
3168,00;1,46
3169,00;1,49
3170,00;1,49
3171,00;1,60
3172,00;1,79
3173,00;1,68
3174,00;1,68
3175,00;1,79
3176,00;1,79
3177,00;1,64
3178,00;1,75
3179,00;1,71
3180,00;1,93
3181,00;1,93
3182,00;2,00
3183,00;2,15
3184,00;2,19
3185,00;2,26
3186,00;2,26
3187,00;2,33
3188,00;2,26
3189,00;2,22
3190,00;2,33
3191,00;2,40
3192,00;2,40
3193,00;2,48
3194,00;2,62
3195,00;2,66
3196,00;3,10
3197,00;3,10
3198,00;3,17
3199,00;3,17
3200,00;3,35
3201,00;3,32
3202,00;3,42
3203,00;3,53
3204,00;3,53
3205,00;3,75
3206,00;4,04
