Station;
Date;16.09.25
Time;21:55:41
Workpiece;
Tool;01
Application;02
Min. Total Angle;-3246
Max. Total Angle;13
Angle;Torque;Window ID
1627,00;0,11
1628,00;0,00
1629,00;0,04
1630,00;0,11
1631,00;0,11
1632,00;0,07
1633,00;0,11
1634,00;0,11
1635,00;0,18
1636,00;0,11
1637,00;0,11
1638,00;0,18
1639,00;0,07
1640,00;0,11
1641,00;0,00
1642,00;0,00
1643,00;-0,04
1644,00;0,00
1645,00;0,04
1646,00;0,11
1647,00;0,11
1648,00;0,11
1649,00;0,15
1650,00;0,15
1651,00;0,04
1652,00;0,04
1653,00;0,07
1654,00;0,00
1655,00;0,07
1656,00;0,04
1657,00;0,00
1658,00;0,04
1659,00;0,07
1660,00;0,15
1661,00;0,11
1662,00;0,11
1663,00;0,15
1664,00;0,22
1665,00;0,07
1666,00;0,18
1667,00;0,07
1668,00;-0,04
1669,00;0,00
1670,00;0,00
1671,00;0,07
1672,00;0,07
1673,00;0,11
1674,00;0,11
1675,00;0,11
1676,00;0,07
1677,00;0,11
1678,00;0,11
1679,00;0,11
1680,00;0,15
1681,00;0,04
1682,00;0,00
1683,00;0,04
1684,00;0,04
1685,00;0,11
1686,00;0,11
1687,00;0,15
1688,00;0,15
1689,00;0,15
1690,00;0,15
1691,00;0,15
1692,00;0,11
1693,00;0,07
1694,00;0,04
1695,00;0,00
1696,00;0,00
1697,00;0,04
1698,00;0,07
1699,00;0,07
1700,00;0,07
1701,00;0,11
1702,00;0,11
1703,00;0,15
1704,00;0,15
1705,00;0,04
1706,00;0,04
1707,00;0,00
1708,00;0,00
1709,00;0,00
1710,00;0,04
1711,00;0,04
1712,00;0,04
1713,00;0,15
1714,00;0,11
1715,00;0,07
1716,00;0,15
1717,00;0,11
1718,00;0,07
1719,00;0,07
1720,00;0,04
1721,00;0,04
1722,00;0,00
1723,00;0,00
1724,00;0,07
1725,00;0,07
1726,00;0,07
1727,00;0,11
1728,00;0,15
1729,00;0,11
1730,00;0,11
1731,00;0,07
1732,00;0,11
1733,00;0,04
1734,00;0,00
1735,00;0,00
1736,00;0,04
1737,00;0,04
1738,00;0,07
1739,00;0,11
1740,00;0,15
1741,00;0,15
1742,00;0,15
1743,00;0,15
1744,00;0,15
1745,00;0,11
1746,00;0,07
1747,00;0,00
1748,00;0,00
1749,00;0,00
1750,00;0,22
1751,00;0,22
1752,00;0,18
1753,00;0,07
1754,00;0,07
1755,00;0,11
1756,00;0,15
1757,00;0,11
1758,00;0,11
1759,00;0,07
1760,00;0,00
1761,00;0,00
1762,00;0,00
1763,00;0,07
1764,00;0,07
1765,00;0,15
1766,00;0,15
1767,00;0,15
1768,00;0,11
1769,00;0,15
1770,00;0,07
1771,00;0,07
1772,00;0,07
1773,00;0,00
1774,00;0,00
1775,00;0,04
1776,00;0,15
1777,00;0,07
1778,00;0,07
1779,00;0,11
1780,00;0,22
1781,00;0,11
1782,00;0,11
1783,00;0,11
1784,00;0,11
1785,00;0,07
1786,00;0,00
1787,00;0,04
1788,00;0,07
1789,00;0,04
1790,00;0,07
1791,00;0,15
1792,00;0,11
1793,00;0,11
1794,00;0,15
1795,00;0,11
1796,00;0,11
1797,00;0,07
1798,00;0,04
1799,00;0,04
1800,00;0,04
1801,00;0,00
1802,00;0,04
1803,00;0,07
1804,00;0,15
1805,00;0,18
1806,00;0,15
1807,00;0,15
1808,00;0,15
1809,00;0,15
1810,00;0,11
1811,00;0,07
1812,00;0,04
1813,00;-0,04
1814,00;0,00
1815,00;0,07
1816,00;0,11
1817,00;0,11
1818,00;0,11
1819,00;0,15
1820,00;0,15
1821,00;0,15
1822,00;0,15
1823,00;0,11
1824,00;0,15
1825,00;0,00
1826,00;0,00
1827,00;0,00
1828,00;0,04
1829,00;0,07
1830,00;0,04
1831,00;0,07
1832,00;0,15
1833,00;0,11
1834,00;0,15
1835,00;0,11
1836,00;0,15
1837,00;0,07
1838,00;0,07
1839,00;0,00
1840,00;0,04
1841,00;0,04
1842,00;0,04
1843,00;0,11
1844,00;0,15
1845,00;0,15
1846,00;0,15
1847,00;0,15
1848,00;0,18
1849,00;0,11
1850,00;0,07
1851,00;0,04
1852,00;0,04
1853,00;0,04
1854,00;0,07
1855,00;0,07
1856,00;0,15
1857,00;0,15
1858,00;0,22
1859,00;0,15
1860,00;0,15
1861,00;0,15
1862,00;0,15
1863,00;0,11
1864,00;0,07
1865,00;0,07
1866,00;0,04
1867,00;0,04
1868,00;0,11
1869,00;0,11
1870,00;0,18
1871,00;0,22
1872,00;0,22
1873,00;0,15
1874,00;0,18
1875,00;0,18
1876,00;0,15
1877,00;0,07
1878,00;0,07
1879,00;0,00
1880,00;0,07
1881,00;0,11
1882,00;0,07
1883,00;0,07
1884,00;0,15
1885,00;0,15
1886,00;0,15
1887,00;0,18
1888,00;0,11
1889,00;0,11
1890,00;0,11
1891,00;0,00
1892,00;0,07
1893,00;0,07
1894,00;0,04
1895,00;0,22
1896,00;0,22
1897,00;0,15
1898,00;0,15
1899,00;0,15
1900,00;0,11
1901,00;0,07
1902,00;0,11
1903,00;0,04
1904,00;0,04
1905,00;0,00
1906,00;0,04
1907,00;0,07
1908,00;0,11
1909,00;0,15
1910,00;0,11
1911,00;0,15
1912,00;0,11
1913,00;0,15
1914,00;0,07
1915,00;0,07
1916,00;0,07
1917,00;-0,07
1918,00;-0,07
1919,00;0,07
1920,00;0,07
1921,00;0,04
1922,00;0,11
1923,00;0,11
1924,00;0,15
1925,00;0,15
1926,00;0,11
1927,00;0,11
1928,00;0,11
1929,00;0,11
1930,00;0,07
1931,00;0,00
1932,00;0,00
1933,00;0,07
1934,00;0,07
1935,00;0,07
1936,00;0,15
1937,00;0,15
1938,00;0,11
1939,00;0,11
1940,00;0,11
1941,00;0,07
1942,00;0,04
1943,00;0,07
1944,00;0,00
1945,00;0,04
1946,00;0,04
1947,00;0,07
1948,00;0,11
1949,00;0,11
1950,00;0,11
1951,00;0,07
1952,00;0,11
1953,00;0,11
1954,00;0,11
1955,00;0,07
1956,00;0,00
1957,00;0,00
1958,00;0,00
1959,00;0,07
1960,00;0,11
1961,00;0,07
1962,00;0,15
1963,00;0,11
1964,00;0,11
1965,00;0,15
1966,00;0,11
1967,00;0,11
1968,00;0,07
1969,00;0,00
1970,00;0,00
1971,00;0,04
1972,00;0,00
1973,00;0,15
1974,00;0,15
1975,00;0,11
1976,00;0,11
1977,00;0,15
1978,00;0,15
1979,00;0,15
1980,00;0,07
1981,00;0,07
1982,00;0,00
1983,00;0,07
1984,00;-0,04
1985,00;-0,04
1986,00;0,07
1987,00;0,07
1988,00;0,15
1989,00;0,11
1990,00;0,11
1991,00;0,18
1992,00;0,15
1993,00;0,07
1994,00;0,07
1995,00;0,07
1996,00;0,07
1997,00;0,00
1998,00;0,00
1999,00;0,11
2000,00;0,11
2001,00;0,11
2002,00;0,11
2003,00;0,15
2004,00;0,15
2005,00;0,15
2006,00;0,15
2007,00;0,07
2008,00;0,07
2009,00;0,00
2010,00;0,00
2011,00;0,04
2012,00;0,04
2013,00;0,11
2014,00;0,15
2015,00;0,15
2016,00;0,18
2017,00;0,15
2018,00;0,11
2019,00;0,11
2020,00;0,07
2021,00;0,07
2022,00;0,00
2023,00;0,00
2024,00;0,00
2025,00;0,07
2026,00;0,11
2027,00;0,11
2028,00;0,11
2029,00;0,15
2030,00;0,15
2031,00;0,15
2032,00;0,11
2033,00;0,07
2034,00;0,04
2035,00;0,00
2036,00;-0,04
2037,00;0,04
2038,00;0,00
2039,00;0,15
2040,00;0,15
2041,00;0,11
2042,00;0,07
2043,00;0,15
2044,00;0,11
2045,00;0,15
2046,00;0,15
2047,00;0,07
2048,00;0,07
2049,00;0,07
2050,00;0,00
2051,00;0,00
2052,00;0,07
2053,00;0,11
2054,00;0,11
2055,00;0,15
2056,00;0,18
2057,00;0,15
2058,00;0,11
2059,00;0,07
2060,00;0,04
2061,00;0,04
2062,00;0,00
2063,00;0,00
2064,00;0,07
2065,00;0,11
2066,00;0,15
2067,00;0,15
2068,00;0,15
2069,00;0,15
2070,00;0,15
2071,00;0,11
2072,00;0,11
2073,00;0,11
2074,00;0,00
2075,00;0,04
2076,00;0,00
2077,00;0,07
2078,00;0,11
2079,00;0,07
2080,00;0,15
2081,00;0,15
2082,00;0,15
2083,00;0,15
2084,00;0,15
2085,00;0,07
2086,00;0,04
2087,00;0,04
2088,00;0,04
2089,00;0,04
2090,00;0,00
2091,00;0,04
2092,00;0,11
2093,00;0,11
2094,00;0,11
2095,00;0,11
2096,00;0,15
2097,00;0,11
2098,00;0,11
2099,00;0,07
2100,00;0,04
2101,00;0,00
2102,00;0,00
2103,00;0,00
2104,00;0,07
2105,00;0,07
2106,00;0,11
2107,00;0,11
2108,00;0,11
2109,00;0,07
2110,00;0,11
2111,00;0,15
2112,00;0,15
2113,00;-0,04
2114,00;-0,04
2115,00;0,00
2116,00;0,04
2117,00;0,07
2118,00;0,11
2119,00;0,11
2120,00;0,11
2121,00;0,15
2122,00;0,07
2123,00;0,11
2124,00;0,11
2125,00;0,04
2126,00;0,00
2127,00;0,00
2128,00;0,04
2129,00;0,00
2130,00;0,00
2131,00;0,11
2132,00;0,11
2133,00;0,11
2134,00;0,11
2135,00;0,18
2136,00;0,15
2137,00;0,07
2138,00;0,07
2139,00;0,04
2140,00;0,00
2141,00;0,00
2142,00;0,00
2143,00;0,00
2144,00;0,07
2145,00;0,15
2146,00;0,15
2147,00;0,07
2148,00;0,15
2149,00;0,11
2150,00;0,07
2151,00;0,07
2152,00;0,07
2153,00;0,07
2154,00;0,00
2155,00;-0,04
2156,00;0,07
2157,00;0,07
2158,00;0,11
2159,00;0,15
2160,00;0,15
2161,00;0,11
2162,00;0,11
2163,00;0,11
2164,00;0,15
2165,00;0,04
2166,00;0,07
2167,00;0,00
2168,00;0,04
2169,00;0,07
2170,00;0,11
2171,00;0,15
2172,00;0,15
2173,00;0,15
2174,00;0,15
2175,00;0,15
2176,00;0,15
2177,00;0,11
2178,00;0,07
2179,00;0,04
2180,00;0,07
2181,00;0,07
2182,00;0,07
2183,00;0,22
2184,00;0,22
2185,00;0,15
2186,00;0,15
2187,00;0,22
2188,00;0,15
2189,00;0,22
2190,00;0,15
2191,00;0,11
2192,00;0,11
2193,00;0,07
2194,00;0,07
2195,00;0,11
2196,00;0,11
2197,00;0,15
2198,00;0,15
2199,00;0,18
2200,00;0,18
2201,00;0,18
2202,00;0,18
2203,00;0,15
2204,00;0,15
2205,00;0,11
2206,00;0,07
2207,00;0,07
2208,00;0,15
2209,00;0,07
2210,00;0,18
2211,00;0,22
2212,00;0,18
2213,00;0,22
2214,00;0,26
2215,00;0,22
2216,00;0,18
2217,00;0,15
2218,00;0,15
2219,00;0,07
2220,00;0,11
2221,00;0,11
2222,00;0,18
2223,00;0,18
2224,00;0,15
2225,00;0,26
2226,00;0,22
2227,00;0,26
2228,00;0,18
2229,00;0,18
2230,00;0,11
2231,00;0,15
2232,00;0,04
2233,00;0,11
2234,00;0,11
2235,00;0,15
2236,00;0,22
2237,00;0,22
2238,00;0,15
2239,00;0,22
2240,00;0,22
2241,00;0,15
2242,00;0,15
2243,00;0,11
2244,00;0,04
2245,00;0,07
2246,00;0,04
2247,00;0,04
2248,00;0,11
2249,00;0,15
2250,00;0,15
2251,00;0,11
2252,00;0,11
2253,00;0,15
2254,00;0,18
2255,00;0,18
2256,00;0,15
2257,00;0,11
2258,00;0,04
2259,00;0,07
2260,00;0,07
2261,00;0,07
2262,00;0,15
2263,00;0,11
2264,00;0,11
2265,00;0,15
2266,00;0,15
2267,00;0,15
2268,00;0,07
2269,00;0,07
2270,00;0,07
2271,00;0,04
2272,00;0,00
2273,00;0,00
2274,00;0,07
2275,00;0,11
2276,00;0,07
2277,00;0,15
2278,00;0,15
2279,00;0,22
2280,00;0,18
2281,00;0,07
2282,00;0,07
2283,00;0,07
2284,00;0,00
2285,00;0,00
2286,00;0,00
2287,00;0,07
2288,00;0,07
2289,00;0,11
2290,00;0,15
2291,00;0,11
2292,00;0,15
2293,00;0,18
2294,00;0,15
2295,00;0,07
2296,00;0,07
2297,00;0,07
2298,00;-0,04
2299,00;-0,04
2300,00;0,04
2301,00;0,07
2302,00;0,11
2303,00;0,15
2304,00;0,15
2305,00;0,11
2306,00;0,15
2307,00;0,11
2308,00;0,15
2309,00;0,07
2310,00;0,00
2311,00;0,00
2312,00;-0,04
2313,00;0,04
2314,00;0,11
2315,00;0,11
2316,00;0,15
2317,00;0,15
2318,00;0,11
2319,00;0,15
2320,00;0,11
2321,00;0,07
2322,00;0,11
2323,00;0,04
2324,00;0,00
2325,00;0,00
2326,00;0,00
2327,00;0,07
2328,00;0,11
2329,00;0,11
2330,00;0,11
2331,00;0,18
2332,00;0,15
2333,00;0,11
2334,00;0,07
2335,00;0,04
2336,00;0,07
2337,00;0,04
2338,00;-0,04
2339,00;0,00
2340,00;0,04
2341,00;0,11
2342,00;0,07
2343,00;0,11
2344,00;0,15
2345,00;0,15
2346,00;0,11
2347,00;0,11
2348,00;0,11
2349,00;0,04
2350,00;0,04
2351,00;0,04
2352,00;0,04
2353,00;0,07
2354,00;0,07
2355,00;0,15
2356,00;0,15
2357,00;0,11
2358,00;0,15
2359,00;0,15
2360,00;0,15
2361,00;0,07
2362,00;0,04
2363,00;0,04
2364,00;-0,04
2365,00;0,04
2366,00;0,04
2367,00;0,07
2368,00;0,11
2369,00;0,11
2370,00;0,11
2371,00;0,11
2372,00;0,15
2373,00;0,15
2374,00;0,07
2375,00;0,15
2376,00;0,04
2377,00;0,04
2378,00;0,00
2379,00;0,04
2380,00;0,11
2381,00;0,15
2382,00;0,15
2383,00;0,11
2384,00;0,15
2385,00;0,15
2386,00;0,15
2387,00;0,07
2388,00;0,04
2389,00;0,00
2390,00;0,00
2391,00;0,00
2392,00;0,00
2393,00;0,07
2394,00;0,11
2395,00;0,11
2396,00;0,11
2397,00;0,11
2398,00;0,07
2399,00;0,15
2400,00;0,07
2401,00;0,07
2402,00;0,00
2403,00;0,00
2404,00;0,00
2405,00;0,07
2406,00;0,07
2407,00;0,15
2408,00;0,11
2409,00;0,15
2410,00;0,15
2411,00;0,15
2412,00;0,15
2413,00;0,11
2414,00;0,11
2415,00;0,04
2416,00;0,04
2417,00;0,04
2418,00;0,00
2419,00;0,07
2420,00;0,07
2421,00;0,11
2422,00;0,11
2423,00;0,15
2424,00;0,26
2425,00;0,04
2426,00;0,04
2427,00;0,07
2428,00;0,07
2429,00;0,00
2430,00;0,00
2431,00;0,04
2432,00;0,07
2433,00;0,15
2434,00;0,11
2435,00;0,15
2436,00;0,18
2437,00;0,18
2438,00;0,15
2439,00;0,07
2440,00;0,07
2441,00;0,07
2442,00;0,04
2443,00;0,00
2444,00;0,04
2445,00;0,07
2446,00;0,07
2447,00;0,18
2448,00;0,18
2449,00;0,15
2450,00;0,15
2451,00;0,15
2452,00;0,15
2453,00;0,07
2454,00;0,04
2455,00;0,00
2456,00;0,04
2457,00;0,00
2458,00;0,07
2459,00;0,11
2460,00;0,11
2461,00;0,11
2462,00;0,15
2463,00;0,15
2464,00;0,11
2465,00;0,15
2466,00;0,11
2467,00;0,07
2468,00;0,00
2469,00;0,00
2470,00;0,04
2471,00;0,15
2472,00;0,15
2473,00;0,07
2474,00;0,11
2475,00;0,11
2476,00;0,15
2477,00;0,15
2478,00;0,15
2479,00;0,11
2480,00;0,07
2481,00;0,00
2482,00;0,00
2483,00;0,11
2484,00;0,11
2485,00;0,07
2486,00;0,15
2487,00;0,18
2488,00;0,11
2489,00;0,15
2490,00;0,22
2491,00;0,15
2492,00;0,07
2493,00;0,11
2494,00;0,07
2495,00;0,15
2496,00;0,15
2497,00;0,11
2498,00;0,15
2499,00;0,18
2500,00;0,22
2501,00;0,22
2502,00;0,15
2503,00;0,15
2504,00;0,15
2505,00;0,18
2506,00;0,07
2507,00;0,04
2508,00;0,04
2509,00;0,04
2510,00;0,11
2511,00;0,11
2512,00;0,07
2513,00;0,18
2514,00;0,22
2515,00;0,11
2516,00;0,22
2517,00;0,22
2518,00;0,11
2519,00;0,18
2520,00;0,15
2521,00;0,15
2522,00;0,15
2523,00;0,18
2524,00;0,22
2525,00;0,22
2526,00;0,26
2527,00;0,22
2528,00;0,29
2529,00;0,29
2530,00;0,26
2531,00;0,26
2532,00;0,18
2533,00;0,15
2534,00;0,18
2535,00;0,11
2536,00;0,18
2537,00;0,22
2538,00;0,22
2539,00;0,29
2540,00;0,22
2541,00;0,22
2542,00;0,22
2543,00;0,29
2544,00;0,22
2545,00;0,15
2546,00;0,22
2547,00;0,07
2548,00;0,11
2549,00;0,11
2550,00;0,22
2551,00;0,22
2552,00;0,22
2553,00;0,22
2554,00;0,22
2555,00;0,22
2556,00;0,18
2557,00;0,18
2558,00;0,11
2559,00;0,11
2560,00;0,00
2561,00;0,07
2562,00;0,07
2563,00;0,11
2564,00;0,15
2565,00;0,15
2566,00;0,15
2567,00;0,18
2568,00;0,33
2569,00;0,15
2570,00;0,18
2571,00;0,22
2572,00;0,04
2573,00;0,04
2574,00;0,07
2575,00;0,11
2576,00;0,15
2577,00;0,22
2578,00;0,15
2579,00;0,22
2580,00;0,22
2581,00;0,26
2582,00;0,15
2583,00;0,15
2584,00;0,18
2585,00;0,18
2586,00;0,07
2587,00;0,07
2588,00;0,07
2589,00;0,11
2590,00;0,18
2591,00;0,26
2592,00;0,22
2593,00;0,26
2594,00;0,26
2595,00;0,18
2596,00;0,22
2597,00;0,22
2598,00;0,11
2599,00;0,15
2600,00;0,07
2601,00;0,07
2602,00;0,11
2603,00;0,18
2604,00;0,18
2605,00;0,22
2606,00;0,18
2607,00;0,22
2608,00;0,18
2609,00;0,11
2610,00;0,15
2611,00;0,11
2612,00;0,00
2613,00;0,07
2614,00;0,15
2615,00;0,15
2616,00;0,07
2617,00;0,15
2618,00;0,15
2619,00;0,15
2620,00;0,15
2621,00;0,18
2622,00;0,18
2623,00;0,15
2624,00;0,07
2625,00;0,04
2626,00;0,04
2627,00;0,04
2628,00;0,07
2629,00;0,11
2630,00;0,11
2631,00;0,15
2632,00;0,15
2633,00;0,15
2634,00;0,11
2635,00;0,07
2636,00;0,07
2637,00;0,07
2638,00;0,04
2639,00;0,07
2640,00;0,04
2641,00;0,04
2642,00;0,07
2643,00;0,15
2644,00;0,18
2645,00;0,11
2646,00;0,18
2647,00;0,18
2648,00;0,15
2649,00;0,11
2650,00;0,07
2651,00;0,00
2652,00;0,00
2653,00;0,00
2654,00;0,04
2655,00;0,07
2656,00;0,15
2657,00;0,15
2658,00;0,15
2659,00;0,11
2660,00;0,11
2661,00;0,15
2662,00;0,07
2663,00;0,11
2664,00;0,04
2665,00;-0,04
2666,00;-0,04
2667,00;0,07
2668,00;0,07
2669,00;0,07
2670,00;0,11
2671,00;0,11
2672,00;0,07
2673,00;0,15
2674,00;0,11
2675,00;0,15
2676,00;0,11
2677,00;0,07
2678,00;0,04
2679,00;0,04
2680,00;0,04
2681,00;0,07
2682,00;0,11
2683,00;0,11
2684,00;0,18
2685,00;0,11
2686,00;0,15
2687,00;0,15
2688,00;0,07
2689,00;0,07
2690,00;0,07
2691,00;0,07
2692,00;0,00
2693,00;0,04
2694,00;0,07
2695,00;0,15
2696,00;0,15
2697,00;0,11
2698,00;0,15
2699,00;0,15
2700,00;0,11
2701,00;0,11
2702,00;0,07
2703,00;0,07
2704,00;0,04
2705,00;0,00
2706,00;0,00
2707,00;0,07
2708,00;0,15
2709,00;0,11
2710,00;0,15
2711,00;0,22
2712,00;0,15
2713,00;0,15
2714,00;0,11
2715,00;0,07
2716,00;0,11
2717,00;0,04
2718,00;0,00
2719,00;0,04
2720,00;0,11
2721,00;0,11
2722,00;0,11
2723,00;0,11
2724,00;0,11
2725,00;0,15
2726,00;0,15
2727,00;0,11
2728,00;0,07
2729,00;0,07
2730,00;0,00
2731,00;0,00
2732,00;0,00
2733,00;0,07
2734,00;0,11
2735,00;0,15
2736,00;0,15
2737,00;0,15
2738,00;0,15
2739,00;0,15
2740,00;0,18
2741,00;0,11
2742,00;0,07
2743,00;0,04
2744,00;0,00
2745,00;0,00
2746,00;0,07
2747,00;0,11
2748,00;0,11
2749,00;0,07
2750,00;0,15
2751,00;0,11
2752,00;0,15
2753,00;0,11
2754,00;0,11
2755,00;0,11
2756,00;0,04
2757,00;-0,04
2758,00;-0,04
2759,00;0,07
2760,00;0,11
2761,00;0,15
2762,00;0,15
2763,00;0,11
2764,00;0,15
2765,00;0,15
2766,00;0,11
2767,00;0,15
2768,00;0,07
2769,00;0,04
2770,00;0,00
2771,00;0,07
2772,00;0,07
2773,00;0,07
2774,00;0,07
2775,00;0,15
2776,00;0,18
2777,00;0,15
2778,00;0,18
2779,00;0,11
2780,00;0,15
2781,00;0,11
2782,00;0,04
2783,00;0,04
2784,00;0,11
2785,00;0,00
2786,00;0,07
2787,00;0,18
2788,00;0,18
2789,00;0,15
2790,00;0,22
2791,00;0,18
2792,00;0,22
2793,00;0,22
2794,00;0,22
2795,00;0,22
2796,00;0,18
2797,00;0,22
2798,00;0,15
2799,00;0,22
2800,00;0,26
2801,00;0,29
2802,00;0,29
2803,00;0,33
2804,00;0,33
2805,00;0,29
2806,00;0,29
2807,00;0,29
2808,00;0,26
2809,00;0,15
2810,00;0,22
2811,00;0,15
2812,00;0,22
2813,00;0,22
2814,00;0,18
2815,00;0,26
2816,00;0,18
2817,00;0,22
2818,00;0,18
2819,00;0,15
2820,00;0,15
2821,00;0,07
2822,00;0,04
2823,00;0,00
2824,00;0,00
2825,00;0,04
2826,00;0,15
2827,00;0,18
2828,00;0,18
2829,00;0,22
2830,00;0,22
2831,00;0,29
2832,00;0,18
2833,00;0,11
2834,00;0,11
2835,00;0,11
2836,00;0,11
2837,00;0,15
2838,00;0,18
2839,00;0,26
2840,00;0,29
2841,00;0,29
2842,00;0,29
2843,00;0,36
2844,00;0,36
2845,00;0,36
2846,00;0,29
2847,00;0,26
2848,00;0,15
2849,00;0,26
2850,00;0,18
2851,00;0,22
2852,00;0,26
2853,00;0,29
2854,00;0,26
2855,00;0,40
2856,00;0,33
2857,00;0,33
2858,00;0,33
2859,00;0,29
2860,00;0,22
2861,00;0,18
2862,00;0,15
2863,00;0,18
2864,00;0,22
2865,00;0,29
2866,00;0,22
2867,00;0,29
2868,00;0,29
2869,00;0,29
2870,00;0,33
2871,00;0,26
2872,00;0,29
2873,00;0,22
2874,00;0,22
2875,00;0,22
2876,00;0,18
2877,00;0,26
2878,00;0,29
2879,00;0,29
2880,00;0,40
2881,00;0,44
2882,00;0,36
2883,00;0,40
2884,00;0,47
2885,00;0,33
2886,00;0,44
2887,00;0,33
2888,00;0,29
2889,00;0,29
2890,00;0,29
2891,00;0,33
2892,00;0,33
2893,00;0,36
2894,00;0,40
2895,00;0,44
2896,00;0,44
2897,00;0,44
2898,00;0,40
2899,00;0,40
2900,00;0,36
2901,00;0,29
2902,00;0,29
2903,00;0,51
2904,00;0,44
2905,00;0,51
2906,00;0,47
2907,00;0,55
2908,00;0,51
2909,00;0,47
2910,00;0,51
2911,00;0,44
2912,00;0,47
2913,00;0,44
2914,00;0,40
2915,00;0,40
2916,00;0,44
2917,00;0,47
2918,00;0,47
2919,00;0,51
2920,00;0,51
2921,00;0,51
2922,00;0,51
2923,00;0,40
2924,00;0,51
2925,00;0,40
2926,00;0,36
2927,00;0,33
2928,00;0,44
2929,00;0,44
2930,00;0,47
2931,00;0,44
2932,00;0,51
2933,00;0,51
2934,00;0,47
2935,00;0,55
2936,00;0,51
2937,00;0,51
2938,00;0,44
2939,00;0,51
2940,00;0,47
2941,00;0,47
2942,00;0,47
2943,00;0,66
2944,00;0,51
2945,00;0,66
2946,00;0,58
2947,00;0,69
2948,00;0,62
2949,00;0,66
2950,00;0,62
2951,00;0,69
2952,00;0,58
2953,00;0,58
2954,00;0,51
2955,00;0,58
2956,00;0,66
2957,00;0,66
2958,00;0,69
2959,00;0,66
2960,00;0,69
2961,00;0,77
2962,00;0,73
2963,00;0,66
2964,00;0,58
2965,00;0,47
2966,00;0,47
2967,00;0,44
2968,00;0,47
2969,00;0,40
2970,00;0,58
2971,00;0,58
2972,00;0,55
2973,00;0,58
2974,00;0,51
2975,00;0,69
2976,00;0,62
2977,00;0,51
2978,00;0,55
2979,00;0,47
2980,00;0,47
2981,00;0,51
2982,00;0,58
2983,00;0,58
2984,00;0,62
2985,00;0,58
2986,00;0,62
2987,00;0,66
2988,00;0,62
2989,00;0,58
2990,00;0,62
2991,00;0,62
2992,00;0,47
2993,00;0,55
2994,00;0,47
2995,00;0,58
2996,00;0,66
2997,00;0,62
2998,00;0,66
2999,00;0,73
3000,00;0,69
3001,00;0,73
3002,00;0,58
3003,00;0,69
3004,00;0,69
3005,00;0,58
3006,00;0,58
3007,00;0,58
3008,00;0,58
3009,00;0,73
3010,00;0,69
3011,00;0,80
3012,00;0,77
3013,00;0,73
3014,00;0,73
3015,00;0,77
3016,00;0,69
3017,00;0,69
3018,00;0,69
3019,00;0,66
3020,00;0,62
3021,00;0,73
3022,00;0,77
3023,00;0,73
3024,00;0,84
3025,00;0,80
3026,00;0,77
3027,00;0,77
3028,00;0,84
3029,00;0,77
3030,00;0,77
3031,00;0,69
3032,00;0,73
3033,00;0,66
3034,00;0,73
3035,00;0,84
3036,00;0,77
3037,00;0,84
3038,00;0,84
3039,00;0,87
3040,00;0,87
3041,00;0,84
3042,00;0,84
3043,00;0,84
3044,00;0,77
3045,00;0,69
3046,00;0,87
3047,00;0,84
3048,00;0,87
3049,00;0,84
3050,00;0,87
3051,00;0,87
3052,00;0,84
3053,00;0,87
3054,00;0,95
3055,00;0,87
3056,00;0,87
3057,00;0,84
3058,00;0,84
3059,00;0,77
3060,00;0,87
3061,00;0,87
3062,00;0,84
3063,00;0,98
3064,00;0,87
3065,00;0,98
3066,00;1,02
3067,00;0,91
3068,00;0,98
3069,00;0,98
3070,00;0,91
3071,00;0,95
3072,00;0,98
3073,00;0,98
3074,00;0,98
3075,00;1,02
3076,00;1,02
3077,00;0,98
3078,00;1,06
3079,00;1,02
3080,00;0,95
3081,00;1,02
3082,00;1,02
3083,00;0,95
3084,00;0,95
3085,00;0,95
3086,00;1,06
3087,00;0,91
3088,00;1,02
3089,00;1,09
3090,00;1,09
3091,00;1,02
3092,00;1,13
3093,00;1,09
3094,00;0,98
3095,00;1,17
3096,00;1,06
3097,00;1,09
3098,00;1,09
3099,00;1,02
3100,00;1,02
3101,00;0,98
3102,00;1,09
3103,00;1,20
3104,00;1,09
3105,00;1,09
3106,00;1,13
3107,00;1,13
3108,00;1,17
3109,00;1,09
3110,00;1,06
3111,00;1,13
3112,00;1,09
3113,00;1,02
3114,00;1,17
3115,00;1,17
3116,00;1,17
3117,00;1,20
3118,00;1,09
3119,00;1,31
3120,00;1,31
3121,00;1,17
3122,00;1,24
3123,00;1,17
3124,00;1,20
3125,00;1,09
3126,00;1,13
3127,00;1,31
3128,00;1,20
3129,00;1,31
3130,00;1,31
3131,00;1,28
3132,00;1,20
3133,00;1,38
3134,00;1,31
3135,00;1,24
3136,00;1,24
3137,00;1,20
3138,00;1,17
3139,00;1,13
3140,00;1,24
3141,00;1,35
3142,00;1,24
3143,00;1,38
3144,00;1,38
3145,00;1,35
3146,00;1,35
3147,00;1,35
3148,00;1,35
3149,00;1,20
3150,00;1,24
3151,00;1,24
3152,00;1,28
3153,00;1,31
3154,00;1,31
3155,00;1,46
3156,00;1,38
3157,00;1,35
3158,00;1,38
3159,00;1,38
3160,00;1,38
3161,00;1,31
3162,00;1,31
3163,00;1,31
3164,00;1,28
3165,00;1,31
3166,00;1,28
3167,00;1,53
3168,00;1,53
3169,00;1,31
3170,00;1,49
