Station;
1654,00;0,11
1655,00;0,15
1656,00;0,18
1657,00;0,11
1658,00;0,07
1659,00;0,07
1660,00;0,00
1661,00;0,00
1662,00;0,07
1663,00;0,18
1664,00;0,18
1665,00;0,15
1666,00;0,15
1667,00;0,18
1668,00;0,18
1669,00;0,15
1670,00;0,18
1671,00;0,18
1672,00;0,07
1673,00;0,11
1674,00;0,04
1675,00;0,26
1676,00;0,26
1677,00;0,22
1678,00;0,15
1679,00;0,18
1680,00;0,15
1681,00;0,15
1682,00;0,15
1683,00;0,11
1684,00;0,11
1685,00;-0,04
1686,00;-0,04
1687,00;0,00
1688,00;0,11
1689,00;0,11
1690,00;0,11
1691,00;0,15
1692,00;0,22
1693,00;0,11
1694,00;0,15
1695,00;0,15
1696,00;0,15
1697,00;0,07
1698,00;0,04
1699,00;0,00
1700,00;0,00
1701,00;0,15
1702,00;0,07
1703,00;0,11
1704,00;0,18
1705,00;0,15
1706,00;0,18
1707,00;0,18
1708,00;0,18
1709,00;0,15
1710,00;0,18
1711,00;0,07
1712,00;0,11
1713,00;0,11
1714,00;0,07
1715,00;0,15
1716,00;0,26
1717,00;0,26
1718,00;0,22
1719,00;0,22
1720,00;0,22
1721,00;0,22
1722,00;0,22
1723,00;0,15
1724,00;0,11
1725,00;0,29
1726,00;0,15
1727,00;0,15
1728,00;0,18
1729,00;0,22
1730,00;0,22
1731,00;0,26
1732,00;0,18
1733,00;0,26
1734,00;0,26
1735,00;0,22
1736,00;0,07
1737,00;0,07
1738,00;0,15
1739,00;0,07
1740,00;0,07
1741,00;0,18
1742,00;0,18
1743,00;0,18
1744,00;0,26
1745,00;0,18
1746,00;0,22
1747,00;0,22
1748,00;0,18
1749,00;0,07
1750,00;0,07
1751,00;0,07
1752,00;0,07
1753,00;0,07
1754,00;0,04
1755,00;0,11
1756,00;0,22
1757,00;0,15
1758,00;0,15
1759,00;0,22
1760,00;0,15
1761,00;0,18
1762,00;0,15
1763,00;0,11
1764,00;0,00
1765,00;0,00
1766,00;0,04
1767,00;0,04
1768,00;0,07
1769,00;0,07
1770,00;0,07
1771,00;0,15
1772,00;0,22
1773,00;0,18
1774,00;0,07
1775,00;0,07
1776,00;0,11
1777,00;0,04
1778,00;0,00
1779,00;0,07
1780,00;0,07
1781,00;0,07
1782,00;0,11
1783,00;0,11
1784,00;0,11
1785,00;0,15
1786,00;0,15
1787,00;0,11
1788,00;0,15
1789,00;0,11
1790,00;0,00
1791,00;0,00
1792,00;0,04
1793,00;0,07
1794,00;0,07
1795,00;0,11
1796,00;0,11
1797,00;0,11
1798,00;0,11
1799,00;0,15
1800,00;0,15
1801,00;0,15
1802,00;0,07
1803,00;0,04
1804,00;0,00
1805,00;0,04
1806,00;0,04
1807,00;0,04
1808,00;0,11
1809,00;0,15
1810,00;0,11
1811,00;0,15
1812,00;0,15
1813,00;0,15
1814,00;0,11
1815,00;0,00
1816,00;0,00
1817,00;0,04
1818,00;0,00
1819,00;0,00
1820,00;0,11
1821,00;0,15
1822,00;0,11
1823,00;0,11
1824,00;0,15
1825,00;0,15
1826,00;0,11
1827,00;0,11
1828,00;0,07
1829,00;0,04
1830,00;0,00
1831,00;0,00
1832,00;0,07
1833,00;0,07
1834,00;0,11
1835,00;0,11
1836,00;0,11
1837,00;0,07
1838,00;0,11
1839,00;0,15
1840,00;0,07
1841,00;0,07
1842,00;0,04
1843,00;0,00
1844,00;0,07
1845,00;0,07
1846,00;0,07
1847,00;0,11
1848,00;0,11
1849,00;0,15
1850,00;0,18
1851,00;0,11
1852,00;0,15
1853,00;0,07
1854,00;0,11
1855,00;0,00
1856,00;0,00
1857,00;0,00
1858,00;0,00
1859,00;0,04
1860,00;0,11
1861,00;0,11
1862,00;0,07
1863,00;0,15
1864,00;0,15
1865,00;0,11
1866,00;0,11
1867,00;0,04
1868,00;0,11
1869,00;0,04
1870,00;-0,04
1871,00;0,00
1872,00;0,07
1873,00;0,07
1874,00;0,11
1875,00;0,11
1876,00;0,11
1877,00;0,15
1878,00;0,15
1879,00;0,07
1880,00;0,07
1881,00;0,04
1882,00;0,11
1883,00;0,00
1884,00;0,00
1885,00;0,04
1886,00;0,11
1887,00;0,11
1888,00;0,07
1889,00;0,07
1890,00;0,11
1891,00;0,15
1892,00;0,15
1893,00;0,07
1894,00;0,07
1895,00;0,00
1896,00;0,00
1897,00;0,04
1898,00;0,04
1899,00;0,07
1900,00;0,15
1901,00;0,18
1902,00;0,11
1903,00;0,15
1904,00;0,11
1905,00;0,11
1906,00;0,04
1907,00;0,04
1908,00;0,04
1909,00;0,00
1910,00;0,00
1911,00;0,00
1912,00;0,11
1913,00;0,11
1914,00;0,11
1915,00;0,22
1916,00;0,22
1917,00;0,15
1918,00;0,07
1919,00;0,07
1920,00;0,07
1921,00;0,04
1922,00;0,00
1923,00;0,00
1924,00;0,07
1925,00;0,04
1926,00;0,15
1927,00;0,07
1928,00;0,18
1929,00;0,18
1930,00;0,18
1931,00;0,11
1932,00;0,15
1933,00;0,07
1934,00;0,04
1935,00;0,00
1936,00;0,04
1937,00;0,11
1938,00;0,11
1939,00;0,11
1940,00;0,15
1941,00;0,18
1942,00;0,15
1943,00;0,15
1944,00;0,15
1945,00;0,11
1946,00;0,11
1947,00;0,00
1948,00;0,00
1949,00;0,07
1950,00;0,07
1951,00;0,07
1952,00;0,07
1953,00;0,15
1954,00;0,11
1955,00;0,15
1956,00;0,15
1957,00;0,15
1958,00;0,07
1959,00;0,11
1960,00;0,00
1961,00;0,00
1962,00;0,00
1963,00;0,00
1964,00;0,07
1965,00;0,11
1966,00;0,15
1967,00;0,15
1968,00;0,11
1969,00;0,18
1970,00;0,15
1971,00;0,15
1972,00;0,11
1973,00;0,00
1974,00;0,07
1975,00;0,07
1976,00;0,00
1977,00;0,00
1978,00;0,07
1979,00;0,15
1980,00;0,11
1981,00;0,15
1982,00;0,15
1983,00;0,18
1984,00;0,07
1985,00;0,07
1986,00;0,04
1987,00;0,07
1988,00;0,04
1989,00;0,07
1990,00;0,04
1991,00;0,07
1992,00;0,15
1993,00;0,11
1994,00;0,15
1995,00;0,15
1996,00;0,15
1997,00;0,11
1998,00;0,15
1999,00;0,11
2000,00;0,07
2001,00;0,00
2002,00;0,00
2003,00;0,07
2004,00;0,11
2005,00;0,15
2006,00;0,15
2007,00;0,11
2008,00;0,11
2009,00;0,15
2010,00;0,11
2011,00;0,07
2012,00;0,04
2013,00;0,04
2014,00;0,00
2015,00;0,00
2016,00;0,07
2017,00;0,15
2018,00;0,15
2019,00;0,15
2020,00;0,15
2021,00;0,15
2022,00;0,18
2023,00;0,18
2024,00;0,15
2025,00;0,15
2026,00;0,11
2027,00;0,15
2028,00;0,07
2029,00;0,18
2030,00;0,18
2031,00;0,22
2032,00;0,22
2033,00;0,18
2034,00;0,22
2035,00;0,22
2036,00;0,29
2037,00;0,22
2038,00;0,18
2039,00;0,15
2040,00;0,07
2041,00;0,15
2042,00;0,11
2043,00;0,15
2044,00;0,15
2045,00;0,15
2046,00;0,18
2047,00;0,18
2048,00;0,15
2049,00;0,15
2050,00;0,11
2051,00;0,15
2052,00;0,04
2053,00;0,04
2054,00;0,11
2055,00;0,07
2056,00;0,11
2057,00;0,15
2058,00;0,15
2059,00;0,15
2060,00;0,29
2061,00;0,22
2062,00;0,15
2063,00;0,15
2064,00;0,18
2065,00;0,15
2066,00;0,07
2067,00;0,07
2068,00;0,07
2069,00;0,11
2070,00;0,22
2071,00;0,26
2072,00;0,26
2073,00;0,29
2074,00;0,22
2075,00;0,22
2076,00;0,22
2077,00;0,22
2078,00;0,11
2079,00;0,11
2080,00;0,07
2081,00;0,07
2082,00;0,15
2083,00;0,15
2084,00;0,22
2085,00;0,26
2086,00;0,18
2087,00;0,29
2088,00;0,26
2089,00;0,22
2090,00;0,22
2091,00;0,15
2092,00;0,15
2093,00;0,07
2094,00;0,15
2095,00;0,18
2096,00;0,18
2097,00;0,22
2098,00;0,22
2099,00;0,18
2100,00;0,22
2101,00;0,22
2102,00;0,22
2103,00;0,15
2104,00;0,15
2105,00;0,04
2106,00;0,15
2107,00;0,11
2108,00;0,18
2109,00;0,18
2110,00;0,15
2111,00;0,22
2112,00;0,22
2113,00;0,22
2114,00;0,18
2115,00;0,15
2116,00;0,11
2117,00;0,11
2118,00;0,00
2119,00;0,07
2120,00;0,07
2121,00;0,07
2122,00;0,15
2123,00;0,15
2124,00;0,15
2125,00;0,15
2126,00;0,15
2127,00;0,15
2128,00;0,11
2129,00;0,07
2130,00;0,00
2131,00;0,07
2132,00;0,04
2133,00;0,07
2134,00;0,00
2135,00;0,04
2136,00;0,15
2137,00;0,15
2138,00;0,15
2139,00;0,18
2140,00;0,18
2141,00;0,15
2142,00;0,07
2143,00;0,11
2144,00;0,07
2145,00;0,00
2146,00;0,04
2147,00;0,07
2148,00;0,11
2149,00;0,11
2150,00;0,11
2151,00;0,15
2152,00;0,15
2153,00;0,11
2154,00;0,11
2155,00;0,07
2156,00;0,15
2157,00;0,04
2158,00;-0,04
2159,00;0,00
2160,00;0,07
2161,00;0,11
2162,00;0,07
2163,00;0,07
2164,00;0,07
2165,00;0,18
2166,00;0,07
2167,00;0,11
2168,00;0,07
2169,00;0,07
2170,00;0,00
2171,00;-0,04
2172,00;0,00
2173,00;0,07
2174,00;0,07
2175,00;0,11
2176,00;0,11
2177,00;0,11
2178,00;0,11
2179,00;0,18
2180,00;0,15
2181,00;0,11
2182,00;0,11
2183,00;0,04
2184,00;-0,04
2185,00;0,07
2186,00;0,04
2187,00;0,07
2188,00;0,11
2189,00;0,07
2190,00;0,15
2191,00;0,15
2192,00;0,15
2193,00;0,15
2194,00;0,15
2195,00;0,07
2196,00;0,00
2197,00;0,04
2198,00;0,00
2199,00;0,07
2200,00;0,04
2201,00;0,07
2202,00;0,11
2203,00;0,18
2204,00;0,18
2205,00;0,15
2206,00;0,15
2207,00;0,11
2208,00;0,07
2209,00;0,04
2210,00;0,00
2211,00;0,04
2212,00;0,07
2213,00;0,04
2214,00;0,11
2215,00;0,11
2216,00;0,11
2217,00;0,11
2218,00;0,11
2219,00;0,15
2220,00;0,11
2221,00;0,07
2222,00;0,04
2223,00;0,07
2224,00;0,00
2225,00;0,00
2226,00;0,11
2227,00;0,18
2228,00;0,15
2229,00;0,15
2230,00;0,15
2231,00;0,18
2232,00;0,11
2233,00;0,15
2234,00;0,11
2235,00;0,07
2236,00;0,07
2237,00;0,00
2238,00;0,04
2239,00;0,07
2240,00;0,11
2241,00;0,15
2242,00;0,11
2243,00;0,15
2244,00;0,15
2245,00;0,15
2246,00;0,15
2247,00;0,07
2248,00;0,04
2249,00;0,04
2250,00;0,00
2251,00;0,00
2252,00;0,07
2253,00;0,15
2254,00;0,15
2255,00;0,07
2256,00;0,11
2257,00;0,15
2258,00;0,15
2259,00;0,15
2260,00;0,07
2261,00;0,11
2262,00;0,04
2263,00;0,04
2264,00;0,04
2265,00;0,00
2266,00;0,07
2267,00;0,15
2268,00;0,11
2269,00;0,11
2270,00;0,15
2271,00;0,15
2272,00;0,11
2273,00;0,07
2274,00;0,11
2275,00;0,04
2276,00;0,04
2277,00;0,07
2278,00;0,04
2279,00;0,04
2280,00;0,11
2281,00;0,11
2282,00;0,15
2283,00;0,15
2284,00;0,18
2285,00;0,11
2286,00;0,11
2287,00;0,07
2288,00;0,04
2289,00;0,04
2290,00;0,00
2291,00;0,07
2292,00;0,07
2293,00;0,11
2294,00;0,11
2295,00;0,11
2296,00;0,15
2297,00;0,18
2298,00;0,15
2299,00;0,15
2300,00;0,11
2301,00;0,11
2302,00;0,00
2303,00;0,04
2304,00;0,04
2305,00;0,07
2306,00;0,11
2307,00;0,11
2308,00;0,11
2309,00;0,15
2310,00;0,15
2311,00;0,15
2312,00;0,11
2313,00;0,07
2314,00;0,07
2315,00;0,07
2316,00;0,04
2317,00;0,04
2318,00;0,07
2319,00;0,15
2320,00;0,07
2321,00;0,18
2322,00;0,11
2323,00;0,18
2324,00;0,22
2325,00;0,07
2326,00;0,07
2327,00;0,07
2328,00;-0,04
2329,00;0,00
2330,00;0,04
2331,00;0,04
2332,00;0,04
2333,00;0,11
2334,00;0,11
2335,00;0,15
2336,00;0,15
2337,00;0,11
2338,00;0,15
2339,00;0,11
2340,00;0,00
2341,00;0,04
2342,00;-0,04
2343,00;0,00
2344,00;0,07
2345,00;0,04
2346,00;0,07
2347,00;0,07
2348,00;0,22
2349,00;0,15
2350,00;0,18
2351,00;0,11
2352,00;0,07
2353,00;0,07
2354,00;0,04
2355,00;0,00
2356,00;0,04
2357,00;0,04
2358,00;0,11
2359,00;0,11
2360,00;0,15
2361,00;0,15
2362,00;0,11
2363,00;0,15
2364,00;0,11
2365,00;0,07
2366,00;0,04
2367,00;0,07
2368,00;0,00
2369,00;0,04
2370,00;0,07
2371,00;0,11
2372,00;0,22
2373,00;0,22
2374,00;0,15
2375,00;0,15
2376,00;0,18
2377,00;0,22
2378,00;0,15
2379,00;0,11
2380,00;0,11
2381,00;0,07
2382,00;0,07
2383,00;0,15
2384,00;0,22
2385,00;0,22
2386,00;0,29
2387,00;0,29
2388,00;0,26
2389,00;0,26
2390,00;0,29
2391,00;0,22
2392,00;0,22
2393,00;0,18
2394,00;0,15
2395,00;0,22
2396,00;0,22
2397,00;0,22
2398,00;0,22
2399,00;0,29
2400,00;0,26
2401,00;0,29
2402,00;0,29
2403,00;0,26
2404,00;0,22
2405,00;0,22
2406,00;0,15
2407,00;0,15
2408,00;0,07
2409,00;0,11
2410,00;0,11
2411,00;0,15
2412,00;0,15
2413,00;0,18
2414,00;0,18
2415,00;0,18
2416,00;0,18
2417,00;0,15
2418,00;0,07
2419,00;0,07
2420,00;0,04
2421,00;0,07
2422,00;0,04
2423,00;0,04
2424,00;0,18
2425,00;0,18
2426,00;0,18
2427,00;0,22
2428,00;0,22
2429,00;0,18
2430,00;0,22
2431,00;0,15
2432,00;0,15
2433,00;0,11
2434,00;0,11
2435,00;0,18
2436,00;0,18
2437,00;0,22
2438,00;0,22
2439,00;0,22
2440,00;0,22
2441,00;0,26
2442,00;0,22
2443,00;0,18
2444,00;0,18
2445,00;0,26
2446,00;0,11
2447,00;0,11
2448,00;0,11
2449,00;0,11
2450,00;0,15
2451,00;0,18
2452,00;0,18
2453,00;0,22
2454,00;0,29
2455,00;0,18
2456,00;0,18
2457,00;0,18
2458,00;0,15
2459,00;0,11
2460,00;0,07
2461,00;0,15
2462,00;0,18
2463,00;0,22
2464,00;0,18
2465,00;0,22
2466,00;0,18
2467,00;0,18
2468,00;0,18
2469,00;0,15
2470,00;0,18
2471,00;0,18
2472,00;0,07
2473,00;0,07
2474,00;0,07
2475,00;0,07
2476,00;0,18
2477,00;0,18
2478,00;0,18
2479,00;0,15
2480,00;0,18
2481,00;0,18
2482,00;0,18
2483,00;0,15
2484,00;0,15
2485,00;0,04
2486,00;0,07
2487,00;0,07
2488,00;0,07
2489,00;0,11
2490,00;0,15
2491,00;0,15
2492,00;0,22
2493,00;0,15
2494,00;0,15
2495,00;0,15
2496,00;0,11
2497,00;0,00
2498,00;0,00
2499,00;0,00
2500,00;0,07
2501,00;0,04
2502,00;0,11
2503,00;0,15
2504,00;0,15
2505,00;0,15
2506,00;0,15
2507,00;0,15
2508,00;0,15
2509,00;0,15
2510,00;0,11
2511,00;0,00
2512,00;0,04
2513,00;0,00
2514,00;0,07
2515,00;0,07
2516,00;0,15
2517,00;0,15
2518,00;0,11
2519,00;0,11
2520,00;0,11
2521,00;0,15
2522,00;0,15
2523,00;0,07
2524,00;0,07
2525,00;0,00
2526,00;0,00
2527,00;0,00
2528,00;0,11
2529,00;0,15
2530,00;0,11
2531,00;0,07
2532,00;0,07
2533,00;0,15
2534,00;0,15
2535,00;0,07
2536,00;0,07
2537,00;0,04
2538,00;-0,04
2539,00;0,00
2540,00;0,07
2541,00;0,07
2542,00;0,07
2543,00;0,11
2544,00;0,11
2545,00;0,15
2546,00;0,15
2547,00;0,15
2548,00;0,11
2549,00;0,07
2550,00;0,07
2551,00;0,07
2552,00;0,00
2553,00;0,00
2554,00;0,04
2555,00;0,15
2556,00;0,15
2557,00;0,15
2558,00;0,15
2559,00;0,18
2560,00;0,15
2561,00;0,11
2562,00;0,11
2563,00;0,07
2564,00;0,07
2565,00;0,00
2566,00;0,00
2567,00;0,07
2568,00;0,07
2569,00;0,15
2570,00;0,15
2571,00;0,15
2572,00;0,15
2573,00;0,15
2574,00;0,15
2575,00;0,07
2576,00;0,07
2577,00;0,07
2578,00;0,00
2579,00;0,00
2580,00;0,07
2581,00;0,07
2582,00;0,07
2583,00;0,15
2584,00;0,15
2585,00;0,15
2586,00;0,15
2587,00;0,07
2588,00;0,15
2589,00;0,11
2590,00;0,04
2591,00;0,04
2592,00;0,00
2593,00;0,07
2594,00;0,15
2595,00;0,15
2596,00;0,15
2597,00;0,15
2598,00;0,15
2599,00;0,15
2600,00;0,15
2601,00;0,07
2602,00;0,07
2603,00;0,04
2604,00;0,00
2605,00;0,00
2606,00;0,07
2607,00;0,07
2608,00;0,07
2609,00;0,11
2610,00;0,15
2611,00;0,22
2612,00;0,22
2613,00;0,11
2614,00;0,11
2615,00;0,07
2616,00;0,00
2617,00;0,00
2618,00;0,00
2619,00;0,00
2620,00;0,07
2621,00;0,11
2622,00;0,15
2623,00;0,15
2624,00;0,11
2625,00;0,15
2626,00;0,11
2627,00;0,11
2628,00;0,15
2629,00;0,04
2630,00;0,07
2631,00;0,04
2632,00;0,07
2633,00;0,07
2634,00;0,11
2635,00;0,11
2636,00;0,18
2637,00;0,15
2638,00;0,15
2639,00;0,11
2640,00;0,15
2641,00;0,11
2642,00;0,04
2643,00;0,04
2644,00;0,04
2645,00;0,04
2646,00;0,07
2647,00;0,11
2648,00;0,15
2649,00;0,15
2650,00;0,15
2651,00;0,15
2652,00;0,18
2653,00;0,11
2654,00;0,11
2655,00;0,04
2656,00;0,04
2657,00;0,00
2658,00;0,00
2659,00;0,04
2660,00;0,11
2661,00;0,15
2662,00;0,15
2663,00;0,15
2664,00;0,18
2665,00;0,18
2666,00;0,11
2667,00;0,11
2668,00;0,11
2669,00;0,04
2670,00;0,04
2671,00;0,07
2672,00;0,11
2673,00;0,11
2674,00;0,11
2675,00;0,11
2676,00;0,15
2677,00;0,15
2678,00;0,18
2679,00;0,11
2680,00;0,11
2681,00;0,11
2682,00;0,07
2683,00;0,00
2684,00;0,11
2685,00;0,07
2686,00;0,15
2687,00;0,15
2688,00;0,15
2689,00;0,15
2690,00;0,15
2691,00;0,11
2692,00;0,15
2693,00;0,15
2694,00;0,15
2695,00;0,04
2696,00;0,00
2697,00;0,07
2698,00;0,11
2699,00;0,15
2700,00;0,15
2701,00;0,11
2702,00;0,15
2703,00;0,15
2704,00;0,15
2705,00;0,07
2706,00;0,11
2707,00;0,11
2708,00;0,04
2709,00;0,04
2710,00;0,00
2711,00;0,07
2712,00;0,07
2713,00;0,15
2714,00;0,15
2715,00;0,18
2716,00;0,18
2717,00;0,18
2718,00;0,15
2719,00;0,15
2720,00;0,07
2721,00;0,04
2722,00;0,00
2723,00;0,11
2724,00;0,11
2725,00;0,15
2726,00;0,15
2727,00;0,15
2728,00;0,22
2729,00;0,22
2730,00;0,18
2731,00;0,15
2732,00;0,22
2733,00;0,15
2734,00;0,07
2735,00;0,07
2736,00;0,11
2737,00;0,15
2738,00;0,15
2739,00;0,15
2740,00;0,15
2741,00;0,18
2742,00;0,22
2743,00;0,22
2744,00;0,22
2745,00;0,18
2746,00;0,18
2747,00;0,15
2748,00;0,15
2749,00;0,15
2750,00;0,15
2751,00;0,22
2752,00;0,26
2753,00;0,22
2754,00;0,22
2755,00;0,29
2756,00;0,36
2757,00;0,22
2758,00;0,22
2759,00;0,29
2760,00;0,22
2761,00;0,22
2762,00;0,18
2763,00;0,22
2764,00;0,22
2765,00;0,29
2766,00;0,29
2767,00;0,29
2768,00;0,26
2769,00;0,36
2770,00;0,26
2771,00;0,26
2772,00;0,26
2773,00;0,22
2774,00;0,22
2775,00;0,22
2776,00;0,22
2777,00;0,22
2778,00;0,22
2779,00;0,26
2780,00;0,36
2781,00;0,26
2782,00;0,26
2783,00;0,22
2784,00;0,22
2785,00;0,18
2786,00;0,11
2787,00;0,07
2788,00;0,07
2789,00;0,04
2790,00;0,15
2791,00;0,11
2792,00;0,18
2793,00;0,18
2794,00;0,18
2795,00;0,11
2796,00;0,18
2797,00;0,11
2798,00;0,07
2799,00;0,07
2800,00;0,11
2801,00;0,11
2802,00;0,15
2803,00;0,11
2804,00;0,22
2805,00;0,26
2806,00;0,22
2807,00;0,22
2808,00;0,22
2809,00;0,18
2810,00;0,26
2811,00;0,15
2812,00;0,11
2813,00;0,07
2814,00;0,07
2815,00;0,11
2816,00;0,11
2817,00;0,15
2818,00;0,22
2819,00;0,18
2820,00;0,22
2821,00;0,22
2822,00;0,22
2823,00;0,26
2824,00;0,15
2825,00;0,15
2826,00;0,11
2827,00;0,07
2828,00;0,11
2829,00;0,11
2830,00;0,18
2831,00;0,18
2832,00;0,22
2833,00;0,22
2834,00;0,18
2835,00;0,18
2836,00;0,22
2837,00;0,22
2838,00;0,18
2839,00;0,07
2840,00;0,11
2841,00;0,04
2842,00;0,11
2843,00;0,15
2844,00;0,15
2845,00;0,18
2846,00;0,18
2847,00;0,29
2848,00;0,15
2849,00;0,15
2850,00;0,11
2851,00;0,11
2852,00;0,15
2853,00;0,04
2854,00;0,04
2855,00;0,15
2856,00;0,15
2857,00;0,15
2858,00;0,18
2859,00;0,18
2860,00;0,18
2861,00;0,18
2862,00;0,15
2863,00;0,11
2864,00;0,11
2865,00;0,07
2866,00;-0,04
2867,00;-0,04
2868,00;0,07
2869,00;0,04
2870,00;0,11
2871,00;0,15
2872,00;0,11
2873,00;0,11
2874,00;0,15
2875,00;0,11
2876,00;0,15
2877,00;0,04
2878,00;0,04
2879,00;0,00
2880,00;0,04
2881,00;0,07
2882,00;0,07
2883,00;0,07
2884,00;0,15
2885,00;0,15
2886,00;0,11
2887,00;0,11
2888,00;0,11
2889,00;0,15
2890,00;0,15
2891,00;0,07
2892,00;0,00
2893,00;0,04
2894,00;0,07
2895,00;0,04
2896,00;0,07
2897,00;0,11
2898,00;0,18
2899,00;0,15
2900,00;0,15
2901,00;0,15
2902,00;0,15
2903,00;0,07
2904,00;0,07
2905,00;0,07
2906,00;0,04
2907,00;0,04
2908,00;0,11
2909,00;0,15
2910,00;0,15
2911,00;0,11
2912,00;0,18
2913,00;0,18
2914,00;0,15
2915,00;0,15
2916,00;0,07
2917,00;0,04
2918,00;0,04
2919,00;0,04
2920,00;0,07
2921,00;0,07
2922,00;0,15
2923,00;0,18
2924,00;0,18
2925,00;0,15
2926,00;0,22
2927,00;0,18
2928,00;0,11
2929,00;0,11
2930,00;0,04
2931,00;0,04
2932,00;0,00
2933,00;0,07
2934,00;0,11
2935,00;0,11
2936,00;0,11
2937,00;0,15
2938,00;0,15
2939,00;0,11
2940,00;0,15
2941,00;0,15
2942,00;0,11
2943,00;0,07
2944,00;0,07
2945,00;0,00
2946,00;0,04
2947,00;0,04
2948,00;0,11
2949,00;0,15
2950,00;0,15
2951,00;0,11
2952,00;0,15
2953,00;0,15
2954,00;0,15
2955,00;0,11
2956,00;0,11
2957,00;0,07
2958,00;0,07
2959,00;0,04
2960,00;0,07
2961,00;0,11
2962,00;0,18
2963,00;0,22
2964,00;0,11
2965,00;0,18
2966,00;0,18
2967,00;0,15
2968,00;0,15
2969,00;0,07
2970,00;0,04
2971,00;0,07
2972,00;0,07
2973,00;0,04
2974,00;0,11
2975,00;0,18
2976,00;0,15
2977,00;0,18
2978,00;0,15
2979,00;0,22
2980,00;0,15
2981,00;0,15
2982,00;0,15
2983,00;0,04
2984,00;0,04
2985,00;0,07
2986,00;0,07
2987,00;0,11
2988,00;0,15
2989,00;0,26
2990,00;0,11
2991,00;0,22
2992,00;0,22
2993,00;0,15
2994,00;0,22
2995,00;0,22
2996,00;0,07
2997,00;0,07
2998,00;0,00
2999,00;0,11
3000,00;0,11
3001,00;0,11
3002,00;0,15
3003,00;0,15
3004,00;0,15
3005,00;0,11
3006,00;0,18
3007,00;0,11
3008,00;0,07
3009,00;0,07
3010,00;0,00
3011,00;0,07
3012,00;0,15
3013,00;0,11
3014,00;0,22
3015,00;0,18
3016,00;0,18
3017,00;0,22
3018,00;0,22
3019,00;0,22
3020,00;0,26
3021,00;0,22
3022,00;0,18
3023,00;0,22
3024,00;0,15
3025,00;0,22
3026,00;0,29
3027,00;0,22
3028,00;0,36
3029,00;0,26
3030,00;0,36
3031,00;0,33
3032,00;0,33
3033,00;0,29
3034,00;0,22
3035,00;0,29
3036,00;0,15
3037,00;0,18
3038,00;0,22
3039,00;0,22
3040,00;0,29
3041,00;0,26
3042,00;0,29
3043,00;0,29
3044,00;0,36
3045,00;0,29
3046,00;0,36
3047,00;0,22
3048,00;0,18
3049,00;0,15
3050,00;0,07
3051,00;0,07
3052,00;0,11
3053,00;0,18
3054,00;0,18
3055,00;0,22
3056,00;0,18
3057,00;0,18
3058,00;0,22
3059,00;0,22
3060,00;0,15
3061,00;0,15
3062,00;0,15
3063,00;0,11
3064,00;0,15
3065,00;0,15
3066,00;0,22
3067,00;0,18
3068,00;0,33
3069,00;0,26
3070,00;0,29
3071,00;0,36
3072,00;0,40
3073,00;0,29
3074,00;0,33
3075,00;0,29
3076,00;0,26
3077,00;0,22
3078,00;0,26
3079,00;0,36
3080,00;0,29
3081,00;0,33
3082,00;0,33
3083,00;0,36
3084,00;0,36
3085,00;0,33
3086,00;0,36
3087,00;0,26
3088,00;0,26
3089,00;0,29
3090,00;0,18
3091,00;0,22
3092,00;0,36
3093,00;0,29
3094,00;0,29
3095,00;0,29
3096,00;0,29
3097,00;0,36
3098,00;0,29
3099,00;0,33
3100,00;0,29
3101,00;0,33
3102,00;0,22
3103,00;0,26
3104,00;0,22
3105,00;0,29
3106,00;0,40
3107,00;0,33
3108,00;0,29
3109,00;0,36
3110,00;0,33
3111,00;0,36
3112,00;0,36
3113,00;0,29
3114,00;0,26
3115,00;0,26
3116,00;0,29
3117,00;0,29
3118,00;0,36
3119,00;0,40
3120,00;0,47
3121,00;0,44
3122,00;0,40
3123,00;0,44
3124,00;0,44
3125,00;0,36
3126,00;0,40
3127,00;0,36
3128,00;0,33
3129,00;0,40
3130,00;0,36
3131,00;0,40
3132,00;0,51
3133,00;0,55
3134,00;0,51
3135,00;0,51
3136,00;0,55
3137,00;0,51
3138,00;0,44
3139,00;0,51
3140,00;0,44
3141,00;0,40
3142,00;0,40
3143,00;0,33
3144,00;0,44
3145,00;0,44
3146,00;0,47
3147,00;0,47
3148,00;0,47
3149,00;0,51
3150,00;0,47
3151,00;0,40
3152,00;0,40
3153,00;0,40
3154,00;0,33
3155,00;0,40
3156,00;0,40
3157,00;0,47
3158,00;0,44
3159,00;0,47
3160,00;0,44
3161,00;0,51
3162,00;0,58
3163,00;0,47
3164,00;0,58
3165,00;0,51
3166,00;0,51
3167,00;0,44
3168,00;0,51
3169,00;0,40
3170,00;0,47
3171,00;0,55
3172,00;0,62
3173,00;0,58
3174,00;0,66
3175,00;0,62
3176,00;0,66
3177,00;0,58
3178,00;0,62
3179,00;0,58
3180,00;0,55
3181,00;0,51
3182,00;0,55
3183,00;0,58
3184,00;0,62
3185,00;0,55
3186,00;0,62
3187,00;0,66
3188,00;0,80
3189,00;0,69
3190,00;0,69
3191,00;0,73
3192,00;0,58
3193,00;0,62
3194,00;0,55
3195,00;0,58
3196,00;0,55
3197,00;0,66
3198,00;0,66
3199,00;0,69
3200,00;0,66
3201,00;0,66
3202,00;0,62
3203,00;0,62
3204,00;0,66
3205,00;0,66
3206,00;0,51
